Model,Run,File,Class,MethodName,Signature,Has_UC_Annotation,UC_References,UC_Action
Claude3.7,2,Claude3.7_run2.json,ServiceRequest,cancelRequest,+ cancelRequest (cancelledBy : UserProfile),True,12,cancel service request
Claude3.7,2,Claude3.7_run2.json,ServiceRequest,completeRequest,+ completeRequest (),False,,
Claude3.7,2,Claude3.7_run2.json,ServiceRequest,isPastCancellationWindow,+ isPastCancellationWindow () : Boolean,True,12,check if cancellation is still allowed
Claude3.7,2,Claude3.7_run2.json,ServiceRequest,scheduleRequest,+ scheduleRequest (timeSlot : TimeRange),False,,
Claude3.7,2,Claude3.7_run2.json,ServiceRequest,validateRequest,+ validateRequest () : ValidationResult,False,,
Claude3.7,2,Claude3.7_run2.json,ServiceRequestDetails,updateDetails,"+ updateDetails (key : String, value : Object)",False,,
Claude3.7,2,Claude3.7_run2.json,TimeRange,overlapsWith,+ overlapsWith (other : TimeRange) : Boolean,False,,
Claude3.7,2,Claude3.7_run2.json,TimeRange,validateTimeRange,+ validateTimeRange () : ValidationResult,True,20,validate time range consistency
Claude3.7,2,Claude3.7_run2.json,TransportRequest,validateTransportRequest,+ validateTransportRequest () : ValidationResult,False,,
Claude3.7,2,Claude3.7_run2.json,UserAccount,activateAccount,+ activateAccount (),True,1,activate the account after email verification
Claude3.7,2,Claude3.7_run2.json,UserAccount,createAccount,"+ createAccount (profile : UserProfile, credentials : UserCredentials) : UserAccount",True,1,create a new user account
Claude3.7,2,Claude3.7_run2.json,UserAccount,deactivateAccount,+ deactivateAccount (reason : String),True,15,deactivate user account
Claude3.7,2,Claude3.7_run2.json,UserAccount,lockAccount,+ lockAccount (),True,2,lock account after multiple failed login attempts
Claude3.7,2,Claude3.7_run2.json,UserAccount,validateUserAccount,+ validateUserAccount () : ValidationResult,True,1,validate account information
Claude3.7,2,Claude3.7_run2.json,UserCredentials,authenticate,"+ authenticate (email : String, password : String) : Boolean",True,2,authenticate user with credentials
Claude3.7,2,Claude3.7_run2.json,UserCredentials,generatePasswordResetToken,+ generatePasswordResetToken () : String,True,3,generate password reset token
Claude3.7,2,Claude3.7_run2.json,UserCredentials,incrementFailedLoginAttempts,+ incrementFailedLoginAttempts () : Integer,True,2,increment failed login counter
Claude3.7,2,Claude3.7_run2.json,UserCredentials,isPasswordResetTokenValid,+ isPasswordResetTokenValid () : Boolean,True,3,check if reset token is still valid
Claude3.7,2,Claude3.7_run2.json,UserCredentials,resetFailedLoginAttempts,+ resetFailedLoginAttempts (),True,2,reset failed login counter after successful login
Claude3.7,2,Claude3.7_run2.json,UserCredentials,resetPassword,+ resetPassword (newPassword : String),True,3,update password with new value
Claude3.7,2,Claude3.7_run2.json,UserCredentials,updateLastLoginDate,+ updateLastLoginDate (),True,2,update last login timestamp
Claude3.7,2,Claude3.7_run2.json,UserCredentials,validateCredentials,+ validateCredentials (plainPassword : String) : ValidationResult,True,1,validate password format and requirements
Claude3.7,2,Claude3.7_run2.json,UserProfile,isEmailVerified,+ isEmailVerified () : Boolean,False,,
Claude3.7,2,Claude3.7_run2.json,UserProfile,updateProfile,"+ updateProfile (name : String, phoneNumber : String, address : Address)",False,,
Claude3.7,2,Claude3.7_run2.json,UserProfile,validateProfile,+ validateProfile () : ValidationResult,False,,
Claude3.7,2,Claude3.7_run2.json,UserProfile,verifyEmail,+ verifyEmail (),True,1,mark email as verified
Claude3.7,2,Claude3.7_run2.json,ValidationResult,createInvalidResult,+ createInvalidResult (messages : String[]) : ValidationResult,False,,
Claude3.7,2,Claude3.7_run2.json,ValidationResult,createValidResult,+ createValidResult () : ValidationResult,False,,
Claude3.7,2,Claude3.7_run2.json,WasteJourney,addStage,+ addStage (stage : Stage),True,10,add new stage to journey
Claude3.7,2,Claude3.7_run2.json,WasteJourney,cancelJourney,+ cancelJourney (),True,10,mark journey as cancelled
Claude3.7,2,Claude3.7_run2.json,WasteJourney,completeJourney,+ completeJourney (),True,10,mark journey as completed
Claude3.7,2,Claude3.7_run2.json,WasteJourney,generateTrackingCode,+ generateTrackingCode () : String,True,10,generate unique tracking code
Claude3.7,2,Claude3.7_run2.json,WasteJourney,getJourneyByTrackingCode,+ getJourneyByTrackingCode (code : String) : WasteJourney,True,10,retrieve journey using tracking code
Claude3.7,2,Claude3.7_run2.json,WasteJourney,updateLocation,+ updateLocation (location : Address),True,10,update waste current location
Claude3.7,2,Claude3.7_run2.json,WasteJourney,validateJourney,+ validateJourney () : ValidationResult,True,10,validate waste journey details
Claude3.7,3,Claude3.7_run3.json,Address,validate,+ validate () : ValidationResult,True,1,validate address format
Claude3.7,3,Claude3.7_run3.json,Address,verifyLocation,+ verifyLocation (),True,1,verify address location exists
Claude3.7,3,Claude3.7_run3.json,CollectionPoint,createPoint,"+ createPoint (name : String, type : PointType, position : Coordinates) : CollectionPoint",True,20,create collection point
Claude3.7,3,Claude3.7_run3.json,CollectionPoint,findNearbyPoints,"+ findNearbyPoints (location : Coordinates, radius : Float) : CollectionPoint[]",True,22,find nearby collection points
Claude3.7,3,Claude3.7_run3.json,CollectionPoint,isOpenAt,"+ isOpenAt (time : LocalTime, day : DayOfWeek) : Boolean",True,22,check if point is open at specific time
Claude3.7,3,Claude3.7_run3.json,CollectionPoint,updateOperatingHours,+ updateOperatingHours (hours : OpeningHours[]),True,20,update operating hours
Claude3.7,3,Claude3.7_run3.json,CollectionPoint,validatePointData,+ validatePointData () : ValidationResult,True,20,validate collection point data
Claude3.7,3,Claude3.7_run3.json,CollectionRequest,createCollectionRequest,"+ createCollectionRequest (requester : UserProfile, location : Address) : CollectionRequest",True,6,create collection request
Claude3.7,3,Claude3.7_run3.json,CollectionRequest,setVehicleType,+ setVehicleType (type : VehicleType),True,6,set vehicle type for collection
Claude3.7,3,Claude3.7_run3.json,Coordinates,calculateDistance,+ calculateDistance (other : Coordinates) : Float,True,14,calculate distance between coordinates
Claude3.7,3,Claude3.7_run3.json,NotificationService,alertServiceProvider,"+ alertServiceProvider (provider : ServiceProvider, request : ServiceRequest)",True,8,alert service provider of new request
Claude3.7,3,Claude3.7_run3.json,NotificationService,notifyAccountDeactivation,+ notifyAccountDeactivation (email : String),True,15,notify user of account deactivation
Claude3.7,3,Claude3.7_run3.json,NotificationService,notifyRequestAccepted,+ notifyRequestAccepted (request : ServiceRequest),True,8,notify user of accepted request
Claude3.7,3,Claude3.7_run3.json,NotificationService,sendPasswordResetEmail,"+ sendPasswordResetEmail (email : String, token : String)",True,3,send password reset email
Claude3.7,3,Claude3.7_run3.json,NotificationService,sendRegistrationConfirmation,+ sendRegistrationConfirmation (email : String),True,1,send registration confirmation
Claude3.7,3,Claude3.7_run3.json,NotificationService,sendVerificationEmail,"+ sendVerificationEmail (email : String, token : String)",True,1,send verification email
Claude3.7,3,Claude3.7_run3.json,NotificationTemplate,getTemplate,"+ getTemplate (type : NotificationType, channel : NotificationChannel) : NotificationTemplate",True,1,get notification template
Claude3.7,3,Claude3.7_run3.json,NotificationTemplate,renderTemplate,+ renderTemplate (params : Map) : String,True,1,render template with parameters
Claude3.7,3,Claude3.7_run3.json,OpeningHours,isValidSchedule,+ isValidSchedule () : Boolean,True,20,validate opening hours schedule
Claude3.7,3,Claude3.7_run3.json,Product,archiveListing,+ archiveListing (),True,13,archive product listing
Claude3.7,3,Claude3.7_run3.json,Product,calculateSustainabilityScore,+ calculateSustainabilityScore () : Float,True,5,calculate product sustainability score
Claude3.7,3,Claude3.7_run3.json,Product,createListing,"+ createListing (name : String, description : String, category : ProductCategory) : Product",True,5,create product listing
Claude3.7,3,Claude3.7_run3.json,Product,publishListing,+ publishListing (),True,5,publish product listing
Claude3.7,3,Claude3.7_run3.json,Product,recordListingUpdate,+ recordListingUpdate (),True,13,record listing update timestamp
Claude3.7,3,Claude3.7_run3.json,Product,rejectListing,+ rejectListing (reason : String),True,17,reject product listing
Claude3.7,3,Claude3.7_run3.json,Product,updateInventory,+ updateInventory (quantity : Integer),True,13,update product inventory
Claude3.7,3,Claude3.7_run3.json,Product,updateListing,"+ updateListing (name : String, description : String, category : ProductCategory)",True,13,update product listing
Claude3.7,3,Claude3.7_run3.json,Product,validateProductData,+ validateProductData () : ValidationResult,True,5,validate product data
Claude3.7,3,Claude3.7_run3.json,RoleManager,assignRole,"+ assignRole (account : UserAccount, role : UserRole) : ValidationResult",True,21,assign role to user account
Claude3.7,3,Claude3.7_run3.json,RoleManager,promoteToServiceProvider,+ promoteToServiceProvider (account : UserAccount) : ValidationResult,True,21,promote user to service provider
Claude3.7,3,Claude3.7_run3.json,RoleManager,validateRoleTransition,"+ validateRoleTransition (currentRole : UserRole, newRole : UserRole) : ValidationResult",True,21,validate if role transition is allowed
Claude3.7,3,Claude3.7_run3.json,RoutePlan,addWaypoint,+ addWaypoint (point : Coordinates),True,9,add waypoint to route
Claude3.7,3,Claude3.7_run3.json,RoutePlan,calculateTotalDistance,+ calculateTotalDistance () : Float,True,9,calculate total route distance
Claude3.7,3,Claude3.7_run3.json,RoutePlan,optimizeRoute,+ optimizeRoute (),True,9,optimize transport route
Claude3.7,3,Claude3.7_run3.json,SearchFilter,addCategory,+ addCategory (category : ProductCategory),True,14,add category to filter
Claude3.7,3,Claude3.7_run3.json,SearchFilter,addKeyword,+ addKeyword (keyword : String),True,14,add keyword to search
Claude3.7,3,Claude3.7_run3.json,SearchFilter,matchesProduct,+ matchesProduct (product : Product) : Boolean,True,14,check if product matches filter
Claude3.7,3,Claude3.7_run3.json,SearchFilter,setLocationRadius,"+ setLocationRadius (location : Address, radius : Float)",True,14,set location search radius
Claude3.7,3,Claude3.7_run3.json,SearchFilter,validateSearchCriteria,+ validateSearchCriteria () : ValidationResult,True,14,validate search filter criteria
Claude3.7,3,Claude3.7_run3.json,ServiceProvider,updateAvailability,+ updateAvailability (hours : OpeningHours[]),True,19,update provider availability schedule
Claude3.7,3,Claude3.7_run3.json,ServiceProvider,updateServiceAreas,+ updateServiceAreas (areas : Address[]),True,19,update service provider coverage areas
Claude3.7,3,Claude3.7_run3.json,ServiceProvider,updateSupportedVehicles,+ updateSupportedVehicles (types : VehicleType[]),True,19,update supported vehicle types
Claude3.7,3,Claude3.7_run3.json,ServiceRequest,assignServiceProvider,+ assignServiceProvider (provider : ServiceProvider),True,8,assign provider to request
Claude3.7,3,Claude3.7_run3.json,ServiceRequest,cancelRequest,+ cancelRequest (cancelledBy : UserProfile),True,12,cancel service request
Claude3.7,3,Claude3.7_run3.json,ServiceRequest,completeRequest,+ completeRequest (),True,8,mark request as completed
Claude3.7,3,Claude3.7_run3.json,ServiceRequest,createRequest,+ createRequest (requester : UserProfile) : ServiceRequest,True,6,create service request
Claude3.7,3,Claude3.7_run3.json,ServiceRequest,proposeTimeSlots,+ proposeTimeSlots (slots : TimeRange[]),True,8,propose alternative time slots
Claude3.7,3,Claude3.7_run3.json,ServiceRequest,scheduleRequest,+ scheduleRequest (timeSlot : TimeRange),True,8,schedule request for time slot
Claude3.7,3,Claude3.7_run3.json,ServiceRequest,validateRequestData,+ validateRequestData () : ValidationResult,True,6,validate request data
Claude3.7,3,Claude3.7_run3.json,TimeRange,isValid,+ isValid () : Boolean,True,20,validate time range
Claude3.7,3,Claude3.7_run3.json,TimeRange,overlaps,+ overlaps (other : TimeRange) : Boolean,True,19,check if time ranges overlap
Claude3.7,3,Claude3.7_run3.json,TransportRequest,createTransportRequest,"+ createTransportRequest (requester : UserProfile, routePlan : RoutePlan) : TransportRequest",True,6,create transport request
Claude3.7,3,Claude3.7_run3.json,TransportRequest,updateRoutePlan,+ updateRoutePlan (plan : RoutePlan),True,9,update transport route plan
Claude3.7,3,Claude3.7_run3.json,UserAccount,activateAccount,+ activateAccount (),True,1,activate user account after email verification
Claude3.7,3,Claude3.7_run3.json,UserAccount,create,"+ create (profile : UserProfile, credentials : UserCredentials) : UserAccount",True,1,create new user account
Claude3.7,3,Claude3.7_run3.json,UserAccount,deactivateAccount,+ deactivateAccount (reason : String),True,15,deactivate user account
Claude3.7,3,Claude3.7_run3.json,UserAccount,lockAccount,+ lockAccount (),True,2,lock account after failed login attempts
Claude3.7,3,Claude3.7_run3.json,UserAccount,unlockAccount,+ unlockAccount (),True,2,unlock previously locked account
Claude3.7,3,Claude3.7_run3.json,UserCredentials,encryptPassword,+ encryptPassword (password : String),True,1,encrypt password for storage
Claude3.7,3,Claude3.7_run3.json,UserCredentials,generatePasswordResetToken,+ generatePasswordResetToken () : String,True,3,generate token for password reset
Claude3.7,3,Claude3.7_run3.json,UserCredentials,incrementFailedLoginAttempts,+ incrementFailedLoginAttempts (),True,2,increment failed login counter
Claude3.7,3,Claude3.7_run3.json,UserCredentials,isAccountLocked,+ isAccountLocked () : Boolean,True,2,check if account is locked
Claude3.7,3,Claude3.7_run3.json,UserCredentials,isResetTokenValid,+ isResetTokenValid () : Boolean,True,3,check if reset token is valid
Claude3.7,3,Claude3.7_run3.json,UserCredentials,recordLoginTime,+ recordLoginTime (),True,2,record login timestamp
Claude3.7,3,Claude3.7_run3.json,UserCredentials,resetFailedLoginAttempts,+ resetFailedLoginAttempts (),True,2,reset failed login counter
Claude3.7,3,Claude3.7_run3.json,UserCredentials,resetPassword,+ resetPassword (newPassword : String),True,3,reset user password
